# x xerr y yerr ymodel yresidual
-0.081904 0.106260 -0.898890 0.385211 -0.069279 -0.829611
-0.061854 0.078045 -0.471745 0.287992 -0.052671 -0.419074
-0.969185 0.069705 -0.816009 0.134965 -0.804224 -0.011785
-0.268055 0.091565 -0.046952 0.127586 -0.223470 0.176518
-1.033835 0.154925 -0.745800 0.188763 -0.857775 0.111975
1.420745 0.042700 1.356308 0.130455 1.175384 0.180924
-0.920795 0.176370 -0.803381 0.282349 -0.764142 -0.039239
-1.236715 0.106300 -1.125185 0.136076 -1.025823 -0.099362
-0.557775 0.128930 -0.751373 0.210006 -0.463448 -0.287925
-0.526245 0.113110 -0.713253 0.154776 -0.437332 -0.275921
0.923315 0.033885 0.953158 0.092080 0.763357 0.189801
1.239315 0.042800 1.226518 0.165460 1.025103 0.201415
0.078526 0.068120 0.543855 0.079604 0.063607 0.480248
-0.053635 0.030350 -0.723615 0.364561 -0.045863 -0.677752
-0.569765 0.135120 -1.123039 0.214913 -0.473380 -0.649659
0.688605 0.067280 -0.278193 0.395036 0.568944 -0.847137
-0.281915 0.050935 -0.394182 0.182063 -0.234950 -0.159232
-0.705835 0.132810 -0.832197 0.289016 -0.586088 -0.246109
-0.205475 0.107595 0.338461 0.093900 -0.171634 0.510095
-0.303545 0.085330 -0.659514 0.112377 -0.252867 -0.406647
-0.518785 0.087410 -0.268942 0.138469 -0.431152 0.162210
-0.994295 0.164840 -0.866993 0.201460 -0.825023 -0.041970
-0.708475 0.072230 -0.695766 0.223449 -0.588275 -0.107491
-0.088545 0.103220 -0.477197 0.156600 -0.074779 -0.402418
-1.049865 0.121455 -0.090855 0.071536 -0.871052 0.780197
0.158355 0.083175 0.937908 0.052725 0.129731 0.808177
1.935145 0.052100 0.960338 0.118165 1.601468 -0.641130
-0.723065 0.143620 -1.000545 0.265525 -0.600360 -0.400185
0.773295 0.032970 0.432272 0.254568 0.639094 -0.206822
-0.925545 0.122385 -0.707481 0.198667 -0.768077 0.060596
-0.630835 0.192965 0.320496 0.114776 -0.523965 0.844461
-0.575965 0.067580 -0.797576 0.194612 -0.478515 -0.319061
-0.552045 0.055040 -0.578937 0.165457 -0.458702 -0.120235
-1.000215 0.063475 -1.272112 0.263882 -0.829927 -0.442185
0.596115 0.049055 0.987488 0.064550 0.492333 0.495155
-1.035275 0.115200 -1.080747 0.189220 -0.858967 -0.221780
0.699535 0.084855 1.116568 0.133180 0.577997 0.538571
-0.749395 0.071355 -0.669987 0.193296 -0.622169 -0.047817
0.221766 0.019265 -0.337709 0.196703 0.182255 -0.519964
-0.401275 0.036255 -1.101718 0.266707 -0.333817 -0.767901
0.088295 0.035610 -0.018354 0.136562 0.071699 -0.090053
-1.319535 0.174515 -0.941495 0.197741 -1.094423 0.152928
-0.728675 0.124410 -0.595472 0.183701 -0.605007 0.009535
-0.035145 0.138985 -0.675565 0.247745 -0.030547 -0.645018
0.627175 0.055080 1.021428 0.071010 0.518061 0.503367
-0.781865 0.172905 -0.855774 0.381393 -0.649065 -0.206709
-0.320795 0.053215 -0.333985 0.149681 -0.267155 -0.066830
-0.836635 0.102850 -0.959798 0.100694 -0.694431 -0.265367
-0.445565 0.099330 -0.608567 0.289282 -0.370504 -0.238063
0.139666 0.069505 1.021838 0.042900 0.114250 0.907588
0.825726 0.045325 0.872828 0.121431 0.682522 0.190306
-1.059905 0.183155 -0.854109 0.211821 -0.879368 0.025259
-0.237605 0.077805 0.226358 0.080206 -0.198248 0.424606
0.476105 0.046590 0.376022 0.189814 0.392927 -0.016905
0.639825 0.083895 0.914208 0.182305 0.528538 0.385670
-0.122615 0.100205 -0.098123 0.151436 -0.103000 0.004877
0.162635 0.027225 -0.108954 0.156187 0.133276 -0.242230
0.905885 0.061450 1.384028 0.075005 0.748919 0.635109
-0.992235 0.271315 -0.620013 0.227168 -0.823317 0.203304
0.001095 0.076850 -0.583661 0.234504 -0.000530 -0.583131
-0.851855 0.083765 -0.850366 0.239806 -0.707038 -0.143328
1.270365 0.022575 0.927158 0.149030 1.050822 -0.123664
-0.485015 0.083345 -0.759713 0.245785 -0.403180 -0.356533
-1.453515 0.142685 -0.598188 0.090145 -1.205400 0.607212
-0.025535 0.032490 -1.278322 0.573292 -0.022587 -1.255735
-0.401345 0.061945 0.352857 0.054373 -0.333876 0.686733
0.312945 0.023500 -0.152852 0.235382 0.257780 -0.410632
-0.414235 0.105645 -1.138201 0.346943 -0.344553 -0.793648
-0.504405 0.150220 -0.413163 0.260691 -0.419241 0.006078
-0.684805 0.146320 -1.118314 0.274651 -0.568669 -0.549645
1.453245 0.027400 1.615838 0.067635 1.202304 0.413534
0.336555 0.060230 0.854158 0.077960 0.277337 0.576821
-1.082275 0.116450 -0.897743 0.177179 -0.897898 0.000155
-0.610354 0.087325 -0.480020 0.176019 -0.507001 0.026981
2.438846 0.097050 1.853908 0.173635 2.018689 -0.164781
0.740315 0.037015 0.601841 0.120174 0.611776 -0.009935
-0.173625 0.108135 -0.325768 0.179049 -0.145252 -0.180515
0.703185 0.054470 1.106278 0.078790 0.581020 0.525258
-0.255935 0.126985 -1.113987 0.397148 -0.213430 -0.900557
0.819525 0.038915 0.790078 0.136854 0.677386 0.112692
1.424945 0.043550 1.411448 0.132820 1.178863 0.232585
-0.509795 0.152090 -0.323892 0.197451 -0.423706 0.099814
0.870155 0.068115 1.197888 0.120460 0.719324 0.478564
0.926595 0.039935 0.889678 0.123095 0.766073 0.123605
-0.315675 0.030715 -0.738323 0.218242 -0.262914 -0.475409
1.006775 0.037170 0.805428 0.136801 0.832487 -0.027060
-0.352135 0.133165 0.090983 0.141060 -0.293114 0.384097
-1.122745 0.146210 -0.259827 0.091333 -0.931420 0.671593
0.170905 0.072755 0.130168 0.210323 0.140126 -0.009958
0.871185 0.052640 0.767708 0.182940 0.720177 0.047531
1.029635 0.031505 0.788128 0.133149 0.851423 -0.063295
1.262355 0.025445 0.778278 0.195549 1.044188 -0.265910
1.016755 0.039345 1.037298 0.128735 0.840754 0.196544
1.165956 0.032320 1.345278 0.070520 0.964339 0.380939
1.514845 0.036450 1.427348 0.121260 1.253328 0.174020
0.256655 0.027590 -0.264832 0.148962 0.211154 -0.475986
0.952305 0.038520 0.908038 0.118610 0.787369 0.120669
0.837985 0.057240 1.277298 0.074985 0.692677 0.584621
2.181245 0.019550 1.129948 0.305770 1.805315 -0.675367
2.135945 0.027500 1.714278 0.166235 1.767793 -0.053515
0.548306 0.026465 0.129830 0.202737 0.452732 -0.322902
0.715305 0.040745 0.500158 0.172690 0.591060 -0.090902
1.151845 0.028800 0.697976 0.262324 0.952651 -0.254675
0.943766 0.053020 1.170448 0.106955 0.780296 0.390152
1.047445 0.061705 1.210738 0.146850 0.866175 0.344563
1.362345 0.019310 0.415184 0.233219 1.127010 -0.711826
