# x xerr y yerr ymodel yresidual
-0.762215 0.122885 -0.430093 0.122383 -0.724272 0.294179
-0.678494 0.144880 -0.387663 0.120266 -0.643045 0.255382
-0.573205 0.071115 -0.851741 0.263038 -0.540890 -0.310851
-1.136684 0.042425 -1.304269 0.144939 -1.087592 -0.216677
-0.870305 0.034035 -0.879101 0.096530 -0.829144 -0.049957
-0.979345 0.083590 -1.232648 0.305389 -0.934938 -0.297710
-1.289975 0.067525 -1.517767 0.290619 -1.236319 -0.281448
-0.610185 0.151375 -0.519099 0.133989 -0.576769 0.057670
0.820685 0.041835 1.081633 0.044975 0.811498 0.270135
-0.940885 0.054895 -1.007893 0.224615 -0.897623 -0.110270
0.192145 0.099310 0.090337 0.299318 0.201672 -0.111335
-1.687355 0.233175 -0.955538 0.101719 -1.621867 0.666329
0.085155 0.017720 0.163103 0.082992 0.097868 0.065235
0.546515 0.114965 0.286633 0.355058 0.545491 -0.258858
0.231835 0.038940 0.638373 0.050685 0.240181 0.398192
0.146845 0.117805 0.114253 0.433841 0.157721 -0.043468
-0.933355 0.080355 -1.022683 0.194434 -0.890317 -0.132366
-0.745725 0.105285 -0.417386 0.160391 -0.708273 0.290887
-1.016965 0.127405 -0.612336 0.132255 -0.971438 0.359102
-1.453085 0.119170 -1.416580 0.201238 -1.394572 -0.022007
0.303685 0.045025 0.608103 0.064745 0.309891 0.298212
0.290976 0.051010 0.566993 0.095400 0.297560 0.269433
-1.588465 0.193915 -0.757305 0.108692 -1.525921 0.768616
-1.803195 0.192860 -1.472878 0.158735 -1.734258 0.261380
0.007475 0.044370 0.264863 0.071500 0.022500 0.242363
-1.025835 0.036120 -1.408882 0.066581 -0.980044 -0.428838
-0.265665 0.041920 -0.340524 0.230299 -0.242507 -0.098017
-0.265665 0.041920 -0.340524 0.230299 -0.242507 -0.098017
-0.122615 0.062410 0.097489 0.110440 -0.103716 0.201205
0.014545 0.042975 -0.043717 0.244522 0.029360 -0.073077
1.108675 0.039150 1.185303 0.192505 1.090913 0.094390
1.105075 0.035900 1.247063 0.124805 1.087420 0.159643
-1.600115 0.256450 -1.261591 0.170499 -1.537225 0.275634
-0.979935 0.066730 -1.097288 0.173833 -0.935510 -0.161778
-0.876135 0.056475 -1.020694 0.208748 -0.834801 -0.185893
-1.247385 0.061290 -1.207198 0.245676 -1.194997 -0.012201
0.605045 0.062580 0.284813 0.134910 0.602279 -0.317466
-0.911065 0.205005 -0.720944 0.152323 -0.868691 0.147747
-1.495975 0.066340 -1.294583 0.160214 -1.436185 0.141602
-0.899035 0.100580 -1.338295 0.212248 -0.857018 -0.481277
-1.338135 0.240455 -1.193869 0.189186 -1.283045 0.089176
0.039625 0.022185 0.059331 0.131729 0.053693 0.005638
-0.743675 0.057105 -0.960213 0.203919 -0.706285 -0.253929
-1.587905 0.135420 -1.780208 0.244850 -1.525378 -0.254830
-1.092435 0.069710 -1.403087 0.239487 -1.044660 -0.358427
0.087575 0.033975 0.262353 0.080590 0.100215 0.162137
0.085605 0.064105 -0.116817 0.269001 0.098304 -0.215121
-1.869255 0.143550 -0.891580 0.061343 -1.798351 0.906771
0.291715 0.037115 0.569343 0.063475 0.298277 0.271066
0.395215 0.040770 0.587783 0.125735 0.398696 0.189087
-0.792715 0.058340 -0.993158 0.120449 -0.753865 -0.239293
-1.718065 0.225620 -1.564137 0.201659 -1.651663 0.087526
-1.512055 0.123230 -1.918867 0.260125 -1.451787 -0.467080
-1.058235 0.099170 -1.299766 0.270505 -1.011479 -0.288287
-1.265705 0.094505 -1.440367 0.255883 -1.212772 -0.227595
-0.934725 0.098880 -1.242341 0.345315 -0.891646 -0.350695
-0.718985 0.131835 -0.349007 0.087190 -0.682329 0.333322
-0.309365 0.023945 -0.887548 0.087138 -0.284906 -0.602641
-0.345085 0.059905 -0.515913 0.215663 -0.319563 -0.196350
-1.704595 0.209695 -1.483919 0.163123 -1.638594 0.154675
-1.452285 0.211210 -1.263670 0.168005 -1.393796 0.130126
0.003005 0.044820 -0.228255 0.157485 0.018164 -0.246419
0.008035 0.050535 -0.278203 0.189003 0.023043 -0.301246
